app,content,score
Netflix,"kok ga bisa di play ya hp saya baru ga mungkin hp saya eror, tolong dong ini diperbaiki, udah berberapa kali play nya ga bisa ditekan fitur yg lain bisa di tekann",4
Netflix,"Sejujurnya netflix ini app yg cukup baik.. Ya meski aga mahal.. Cuma sayang, sejak update yg skarang utk log-in susah padahal email sama password udah bener.. Mau ubah sandi juga lebih susah lagi ga kaya dulu.. Seolah sistem sedang down. Blm lgi ketika log-in di tv android Beh.. Kadang suka ga konek alasan ga ada internet padahal wifi mulus mulus aja.. Mohon diperbaiki... Karena ini bisa jadi masalah yg sangat serius Krn konsumen akan kesulitan untuk melakukan pembayaran perpanjangan paket",2
Netflix,"mau daftar kok gak bisa , malah disuruh perbarui perangkat atau browser tapi gak ada pembaruan ini bug apa gimana",1
Netflix,"pas mau melakukan pembayaran kenapa selalu stuck yaa?? padahal saat saya buka apk lain itu lancar² aja ga ada kendala, tolong diperbaiki lagi,baru juga daftar mau langganan udah ga bisa masuk aja nih",3
Netflix,"Gada yang salah dari ini apk. Cuman yang buat kecewa dan ga berlangganan lagi buat kedepan, tiap resolusi ada harga yang harus dibayar kan, di resolusi paling rendah juga masih tidak bisa di sambungin ke perangkat smart tv. Film yang disajikan juga kurang lengkap kalo di suruh berlangganan. Ini jadi kelemahan yang sangat menonjol jika dibandingkan apk sebelah. Dan semoga kedepannya bisa lebih baik lagi, terimakasih",1
Netflix,"Tolong diperbaiki secepatnya, kesabaran saya setipis tisu. Asal mau nonton, loading lama sekali (nggak bisa nonton). Sudah 2 Minggu setengah Lo.",1
Netflix,kenapa netflix saya tidak bisa dipakai utk menonton? padahal saya barusan melakukan pembayaran sebesar 54.000 tolong segera diperbaiki ya,4
Netflix,"masuk doang bikin emosi, udah bener akun nya pasword nya tapi ga masuk. Sumpah udah berkali-kali ganti akun, ganti nomer telpon, tapi tetep gitu terus.",1
Netflix,kenapa di huawei tablet ga bs play?selalu error..di android TV di rumah juga tiba2 ga bs diputer pdhl bertahun-tahun sebelumnya aman,2
Netflix,Buat login susah banget sih. Login pake email sandi sesuai malah di Netflix sandi anda salah padahal itu sandi saya bener. Sampe² malah akun google saya tek ganti sandi baru tapi tetep sama di Netflix sandi anda salah.,1
Netflix,"login ke akun susah,mau ganti paket berlangganan ribetnya minta ampun.tolonglah di permudah untuk berlanggananya masa bayarnya harus pakai no hp yg sama.",1
Netflix,"waktu kecepatannya di set ke 1,25 atau 1,5 pasti bakal patah patah. please bngt di ya, di fix. ga nyaman banget tiba tiba patah patah gitu. terus juga tombol prev/skip 10dtk nya juga ngga sesuai, kadang 8dtk kadang juga lebih dari 10dtk",3
Netflix,"Selamat malam, izin masukannya Bapak/Ibu pengelola aplikasi Netflix. Film movie yang ada part selanjutnya ditampilkan supaya jangan tanggung nonton filmnya. Dan jangan hanya dintmpilkan film yang lama",5
Netflix,"/30 Januari 2025 Tampilan judul/thrillee di TV sekarang sudah berubah. Thriller yang tampil di layar terlalu besar hampir penuh selayar TV sehingga agak sulit untuk melihat judul-judul film lainnya. Sangat tidak nyaman dilihat. Masih bagus tampilan sebelumnya, semua judul lebih enak dilihat",3
Netflix,"udah langganan masa ga bisa tonton di laptop hp si bisa tapi gw maunya di laptop, padahal udah langganan 1 bulan gimana si, lebih mudah langganan disney dari pada netflix 👎👎",1
Netflix,"udah berlangganan tapi pas nonton malah filmnya gak jalan cuman suaranya aja yang jalan ,trus coba ke pusat bantuan untuk fitur bantuan di handphone juga gak lengkap ,yaa mungkin murah untuk kalangan yang punya uanh tapi yaa kalo untuk menengah ke bawah buat berlangganan trus ada kendala gitu ya termasuk gak nyaman.",1
Netflix,"ribet banget masuknya, aku udh bayar keanggotaan nya yg 54rb, udh transaksi juga dari dana udh terverifikasi juga didananya tapi pas masuk ke apknya malah ga mau dan harus salin link dan ke browser tapi tetap ga bisa malah disuruh bayar lagi, gimana sih, daftar pun ga bisa, nomor, email, sama sandi udh benar semua, kalo bisa tolong balikin aja deh uangnya, udh ga bisa masuk rugi lagi",1
Netflix,Aneh. Login doang dibilang salah sandi terus. Giliran beda notif cuma saat ini sedang ada gangguan. Ga boleh dipake apa gmn nih aplikasi.,1
Netflix,"Biji kodok lah, mesti minta email2 terus cape dah bikin inbox email penuh konfirmasi netflix. Uda bayar mahal2 tapi di persulit amat !!!",1
Netflix,"Kekurangan : 1.Sinopsis film terlalu sederhana, tidak menarik. 2. Terlalu sering menampilkan film rating imdb rendah di beranda. Film rating tinggi justru di pendam. 3.opsi langganan hanya 1 bualanan, tidak ada yg sekalian 3 bulan, 6 bulan, 12 bulan, kalau di buat lebih murah dikit lebih bagus lagi 4. Saran, buatkan fitur untuk membuat rating usia sendiri, misal : ketelanjangan = 21+, kekerasan = 21+, bahasa vulgar = 18+, bahasa kasar = 18+ . Dll",3
Netflix,"plis tolong kembalikan uang saya , tiba tiba ketarik otomatis di akun dana saya senilai 54.000, itu sepertinya tidak sengaja kepencet fitur langganan nya, saya mohon tolong kembalikan uang saya, saya sangat membutuhkan nyaa",1
Netflix,"Bagus dan update filmnya. Lancar aplikasinya cuman ngak gratis harus langganan dulu baru bisa dipake aplikasinya, ngak masalah si harus langganan sebulan cuma 65k itu kyk bayar bioskop sekali nonton tapi ini dapat sebulan nonton jadi ngak berasa rugi.",5
Netflix,saya sudah bayar bulanan tapi kenapa film yang saya cari tidak ada tolong responya dan di perbaiki saya sangat kecewa dan menyesal menggunakan netflix,1
Netflix,"Kenapa episode film series kadang ga lengkap ya ?, contoh nya film snowpiecer, yang seharusnya 4 episode ini cuman 3 episode. Sedangkan di aplikasi lain episodenya lengkap untuk film tersebut 🙂",4
Netflix,Aq udh langganan netflix dr tahun lalu sllu lncar tpi pas tahun ini mulai deh a udh bayar untk bulan ini tpi proses pmbyaranx blm trproses pdhl udh trbayar dr dana tpi tetp ngak bs nonton sm download ofline,3
Netflix,"anime one piecenya ga lengkap, gimana ini. udah ditunggu lama banget ga update². arcnya langsung lompat ke egghead",2
Netflix,Minsay tombol dipercepat full kok gk bisa diklik🙁. Klo bisa dipercepat 3x.masa nonton kudu neken hp molo.capeee deh,5
Netflix,"Kebanyakan loadingnya, berkali-kali tutup buka ttp nggk bisa.. padahal udh ganti provider dan wifi",1
Netflix,"Baru langganan sekali udah males banget liatin kekurangan film yang gua cari, ga komplit ga asik nih app!!",1
Netflix,"Ada 3 episode Attack on titan yang hilang, di final season part 3 (episode 88 sampe 90). Tolong diperbaiki bug nya ato kendala apapun itu..",2
Netflix,"sudah bayar tapi di suruh bayar lagi aplikasi g guna, baikot aja ni aplikasi, cek email juga g ada yang masuk. Netflix aplikasi sampah",5
Netflix,"Aplikasi jelek banget, uda bali yang tertinggi tapi sayang banget gak bisa ubah resolusinya.",1
Netflix,netflix bener² ya dari kemarin gabisa masuk buka app nya cuma tulisan Netflix doang ga kebuka buka tolong dong perbaiki,3
Netflix,"Film film nya bagus Tp sayang , saya sambung kan ke TV TCL kurang bagus, ngelo Ding terus Padahal baru 2 Minggu nonton di TV Netflix Tp sudah lemot muter mulu",5
Netflix,"kenapa ya padahal email sama sandinya udah sesuai engga ada yang salah, tapi pihak netflix tetep aja katanya salah. perbaiki dong sangat menjengkelkan.",1
Netflix,aplikasi rusak gak jelas udah login tetep gabisa padahal jaringan bagus memo masih banyak tapi malah gabisa login rusak gak jelas,1
Netflix,"aplikasi menipu, sudah bayar tapi tidak bisa login,, bayangin aja brapa juta uang yg sudah masuk tpi tidak bisa login",1
Netflix,"Saldo ovo tiba-tiba berkurang, keterangan nya pembayaran netflix, padahal udah ga berlangganan. Karna udah lama ga buka aplikasi nya, sandi nya jadi lupa lagi. Coba klik yang 'lupa sandi' terus masukin gmail yang terdaftar, tapi malah gagal terus. Bagaimana ini netflix? Saldo ovo saya sudah kepotong tapi mau masuk gagal terus",1
Netflix,apalah tiap mau masuk dianggap terlalu banyak upaya :> opsi pembayaran nya ga ada e wallet kenapa ya? pindah ke sebelah aja lah gw,1
Netflix,"tagihan aman, tapi pas mau nonton suara ada gambar tidak ada, sudah coba disemua film. knp netflix?",3
Netflix,banyak bgt bug nya. padahal sy premiumin dari apk nya langsung. gabisa pengembalian dana pula,1
Netflix,"gabisa masuk, padahal gmail sama password udah bener, emangg annnnjjkkkk apk makin kesini makin gajelass !!!!!!!",1
Netflix,"Aplikasi Netflix sudah cukup bagus, fiturnya memiliki banyak hal tetapi untuk update selanjutnya tolong adakan fitur kecepatan pemutaran 2× sama tekan lama kecepatan 2×juga. Terima kasih",4
Netflix,"sering ada tulisan "" terjadi kesalahan dalam pemutaran vidio"" padahal udh langganan rugi kl gini",1
Netflix,"apk sampah, udh dicancel langanan masih aja terbayarkan, udh gitu akun tb tb hilang, emang tolol apk sampah, nyesel gua pake, masa udh dibayar akun gua tb tb dihapus",1
Netflix,"apk apaan,daftar aja gabisa padahal udah memenuhi syarat.malah dibikin muter², jangan download deh daripada nyesel gabisa dibuka buang² kuota",1
Netflix,"film anak tapi hanya bisa audio inggris tanpa bisa audio Indonesia, bagaimana anak bisa memahami,",1
Netflix,ribet banget anjirr mau daftar malah di suruh premium dulu. mana harganya mahal lagi,1
Netflix,"Film sma drama korea ny di perbanyak lagi trtma drama korea tahun 2000an , trus film india ny juga, jepang ,cina ny juga 😊, subtittle ny juga tolong di adakan bhs indo ny",5
Netflix,Makin bobrok aplikasi ini...kendala terus saat menonton video...rugi saya sudah bayar tidak bisa ditonton...😡,1
Netflix,"tolong diperhatikan keluhan customer donk, masa di mirror ke tv cuman suara, gambar hitam... padahal semua menu tampil...",1
Netflix,"ini tuk paket bulanan 54k tp belum ada sebulan sudah gak bisa lg dibuka, knp ya..... apa paket ini bukan tuk sebulan",1
Netflix,"Netflix kecewa gua ama lu gabisa login gua, udh bayar padahal, emng ya lu nyusahin orng aja!!",1
Netflix,aplikasi gak jelas aku udah bayar kok gak bisa masuk padahal sandi password udah bener semua!,1
Netflix,"hadeuh kenapa kalah sama platform ilegal atau iQiyi dan viu, masa iya gak bisa full HD meskipun udah pakai langganan yang bisa ultra HD cuman gara-gara ponsel L3???",1
Netflix,"filmnya bagus. banyak yang bagus. aku rekomendasi kalau mau mabar ama temen disini, ada rank classic sama brawl",5
Netflix,kok ngebug ya? gabisa buka. cuman sampai di tulisan netflix,1
Netflix,k..tol emang app ga jelas saya udah daftar udah bayar juga tapi disuruh salin link ke pendaftaran ulang lagi,1
Netflix,"pembayaran udah berhasil tiba-tiba akun ditangguhkan,penipuuu",1
Netflix,"udah berhenti langganan, malah ketarik mulu saldo.",1
Netflix,benci bgt sme apk ini saya sudah masukkan akun banyak kalu tapi tetap tidak bisa masuk tolong perbaiki apk ini !!!,1
Netflix,saya paling suka aplikasi kayak gini bagus banget ada dubbing nya bagus banget pokoknya🤩🤩🤩,5
Netflix,baru pertama kali download dan mau bikin akun aja gagal terus. katanya dikirimin email tapi pas dicek link emailnya ga bisa,1
Netflix,boleh tambah anime diamond no ace?? tidak banyak anime woe.. lebih bagus lock2,1
Netflix,"sangat bagus, film""nya sangat' menarik dan seru untuk di tonton.",5
Netflix,"baru berlangganan paket, coba login di hp lain malah gabisa. kocak betul",5
Netflix,"Flim yang saya tonton tidak ada di histori tontonan saya, setiap saya nonton film baru pasti episode yang sudah di tonton tidak ada jejak sampai mana tontonan saya. Jd saya lupa udh nonton sampe mana. Tolong ya diperbaiki aplikasi Netflix nya bermasalah terus sudah seminggu ini!!!",1
Netflix,tidak bisa mendaftarkan akun coba pake kode masih tidak bisa tolong perbaiki,1
Netflix,"Akhir2 ini memutar Netflix di hp sangat sulit, loadingnya lama sekali, bahkan untuk film yang sudah didownload, terkadang pas sedang tidak di rumah ingin menonton Netflix jadi susah",1
Netflix,Mulai lagi keanggotaan tapi tiap mau play video terdeteksi akun anak di bawah rating usia. Giliran akun anak dihapus tinggal akun dewasa katanya akun sudah tidak lagi aktif. Padahal sudah bayar keanggotaan. Ini netflix sengaja mau cari cuan aja? Baca-baca ulasan ternyata banyak yang mengalaminya,3
Netflix,"ga bisa loginnn,padahal cuma di buat main fm.punya akun 3 ga bisa semua",1
Netflix,Kayak nya di paksa untuk berlangganan baru juga daftar malah gak bisa masuk bolak balek login malah disuruh berlangganan,1
Netflix,"Tolong dong pihak Netflix munculkan kembali fitur lanjutkan menonton di dalam apk Netflix, yg sudah di hapus baris",5
Netflix,Kenapa setiap mau masuk Netflix kok ada keterangan pasword atau email salah terus y...Sampek2 5x q dikasih email baru gara2 g bisa log in hemm Ini gmn y? Apa cuma q aja atau memang dari pihak aplikasi Netflix nya yg bermasalah?,1
Netflix,Apk sangat2 buruk tidak bisa d pke d 2.prangkat. Awal2 duank mau. Skrng hrus nambah klo mau d 2 hp. LINTAH ONLINE,1
Netflix,"Taik, gak bisa diakses padahal pembayaran lancar. Dan dari komentar orang lain gak pernah ada saran dari pihak Netflix, payah.",1
Netflix,"Tambahin drama² jepang/horor jepang dong developer, playlist drama/horor jepang sedang tidak baik² saja ini aseli. Sering langganan di netflix karena cukup murah dan komplit mau nonton anime/movie/tv series ada, semoga kedepannya bisa di perlengkap lagi untuk drama, horor/anime jepang. Info ada bug pada subtitle ""ERASED"" dimana karakter dan NPC belum ngomong tapi subtitle udh muncul dluan dan terlalu cepat untuk subtitle Indonesia mohon diperbaiki!",4
Netflix,Tidak untuk kaum mendang mending seperti saya. Lebih prefer nonton langsung di bioskop daripada langganan aplikasi berbayar ini. Tapi untuk anda yang suka banget nonton film dan punya banyak waktu its ok.,1
Netflix,"Tiba2 logout sendiri,pas mau dipake nonton mesti log in lagi tp udh di coba berkali2 malah bilang koneksi tidak terhubung ke netflix disuruh cek jaringan padahal jaringan bagus,wifi lancar tp tetep aja gak bisa log in,hadeuuh...",3
Netflix,"Jelek parah!!! Makin kesini app nya makin jelek, mau login kaga bisa Mulu udah paket dasar pas dipake mau nonton ga bisa jg gegara plan adds nya lah apalah ga jelas banget!! Asli Kecewa parah!!!",1
Netflix,Ambil paket premium berharap bisa nonton di smart tv ternyata zoonk. Lama bngt loadingnya. Kadang suka keluar² sendiri. Tolong donk diperbaiki. Niatnya pasang netflix biar happy tp kl gini malah jd emosi.,1
Netflix,"Aplikasi berbayar tapi filmnya itu² aja... Semua film di masukin ke semua kategori film, cuma biar kelihatan banyak stok filmnya padahal itu² aja filmnya.. Rugi dong... mending nonton di sebelah banyak stok film dan sering update film baru dan seru actionnya. Payah..!!!",1
Netflix,"Filma y pada bagus dan masih rekomendasi untuk film y ,cuma kesalahannya ada di pencarian knp gk sesuaian judul film y kalo memang gk ada harus y tertulis kami blm menyiapkan film tersebut atau tidak ada bisa jadi rekomendasi alur y sama persis bukan yg lain",3
Netflix,"saya melanjutkan pembayaran untuk kedua kalinya agar bisa melanjutkan menonton, tetapi film nya tidak bisa diputar setelah pembayaran berhasil. bagaimana ini, duit saya tidak kembali dan film tidak bisa di tonton! saya sangat kecewa dan marah",1
Netflix,"aplikasi streaming paling top deh, ga nyesel emang, flim banyak, series lengkap, anime ada, ampe acara tv, dan kartun banyak. flim exclusive nya juga berkualitas semua, game juga banyak kayak gta sa, pokoknya bagus banget, dan terbaik",5
Netflix,"Jadwal filmnya ga sesuai keluarnya, pemberitahuannya tgl sekian munculnya 2 hari lagi haha. Trus udah stop langganan malah tbtb ad payment lagi",1
Netflix,"gw ga bisa login sama sekali, gw udah pakai email gw sendiri, pw nya udah bener tapi di salahin mulu. muak banget nyoba berkali-kali tapi tetap ga bisa, di kata gw kaga tau email sama pw gw apa? udah di masukin yang bener malah di salahin terus, ampe gw bikin email baru berkali-kali tetap aja ga bisa. mau apasih Netflix",2
Netflix,"Uda seminggu lebih Netflix'nya gak bisa di putar, muter² loading terus padahal paket internet aman.. kesel ih padahal kan berbayar, Uda di otak Atik ikutin tutor di YouTube, Uda komplen ttp aja gak bisa 🙈",1
Netflix,"Di Korea aplikasi ini sangat mengecewakan, banyak anime yg tidak ada, dan kalaupun ada banyak yang episodenya sedikit dan subtitle-nya hanya bahasa Korea, bahasa Inggris-pun tidak tersedia.",1
